99,0.68798828125,0.00787155359399085,0.6137254901960785
199,0.6923828125,0.03002014814638624,0.6254901960784314
299,0.681640625,0.08107969807643517,0.6274509803921569
399,0.6572265625,0.09200060601327933,0.6225490196078431
499,0.6669921875,0.10940459429049025,0.6235294117647059
599,0.59716796875,0.1009219814749325,0.6176470588235294
699,0.70068359375,0.10978921488219616,0.6176470588235294
799,0.55517578125,0.1817107597986857,0.6264705882352941
899,0.5986328125,0.15338501042010738,0.6470588235294118
999,0.66943359375,0.21366498283311433,0.6411764705882353
1099,0.5126953125,0.17950071073045917,0.6549019607843137
1199,0.61572265625,0.16951444569756002,0.6558823529411765
1299,0.6171875,0.19502894083658853,0.6303921568627451
1399,0.59326171875,0.27039511063519645,0.638235294117647
1499,0.58154296875,0.14921774349960626,0.6264705882352941
1599,0.69921875,0.2605818147752799,0.653921568627451
1699,0.62890625,0.24423897967619054,0.6490196078431373
1799,0.67822265625,0.26647337277730304,0.6549019607843137
1899,0.62646484375,0.2774335636812098,0.6441176470588236
1999,0.62353515625,0.22508569324717803,0.6372549019607843
2099,0.54736328125,0.34162969448987174,0.6254901960784314
2199,1.1298828125,0.29768287668041155,0.6264705882352941
2299,0.5712890625,0.31393275541417737,0.6441176470588236
2399,0.58984375,0.3045964334525314,0.634313725490196
2499,0.62109375,0.27413245743396236,0.6333333333333333
2599,0.638671875,0.2487097417607027,0.6323529411764706
2699,0.732421875,0.23140725902482576,0.6401960784313725
2799,1.0478515625,0.2710264570572797,0.6235294117647059
2899,0.6337890625,0.31797270389164195,0.6470588235294118
2999,0.496826171875,0.2691657636679855,0.6460784313725491
3099,0.736328125,0.30714162190755206,0.638235294117647
3199,0.71923828125,0.3402808974770939,0.6470588235294118
3299,0.50830078125,0.2927207011802524,0.6656862745098039
3399,0.625,0.33388809596790986,0.6558823529411765
3499,0.75830078125,0.25751858365301994,0.653921568627451
3599,0.642578125,0.2905270959816727,0.6588235294117647
3699,0.560546875,0.32316063432132497,0.6715686274509803
3799,0.56884765625,0.3380178189745136,0.6588235294117647
3899,0.76611328125,0.2943762143452962,0.6568627450980392
3999,0.88232421875,0.2613725942723891,0.6470588235294118
4099,0.466552734375,0.33913756351844937,0.6509803921568628
4199,0.55224609375,0.36683161878118326,0.6558823529411765
4299,0.662109375,0.33609634287217083,0.6470588235294118
4399,0.49609375,0.326320585082559,0.6470588235294118
4499,0.740234375,0.3499305154763016,0.6519607843137255
4599,0.56982421875,0.38862017556732775,0.6490196078431373
4699,0.67138671875,0.380719217599607,0.6647058823529411
4799,0.82763671875,0.3135785121543735,0.6588235294117647
4899,0.82373046875,0.3230763323166791,0.6627450980392157
4999,0.697265625,0.3888304747787176,0.6549019607843137
